AphiaID	ScientificName	Authority	DrID	Longitude	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
101897	Ampelisca eschrichtii	Krøyer, 1842	769109		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		eschrichtii	
101908	Ampelisca macrocephala	Liljeborg, 1852	774251		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
101908	Ampelisca macrocephala	Liljeborg, 1852	769111		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
101908	Ampelisca macrocephala	Liljeborg, 1852	749472		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
101908	Ampelisca macrocephala	Liljeborg, 1852	749118		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		macrocephala	
158022	Ampelisca vadorum	Mills, 1963	774984		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		vadorum	
158022	Ampelisca vadorum	Mills, 1963	749475		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		vadorum	
158022	Ampelisca vadorum	Mills, 1963	749121		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca		vadorum	
129775	Ampharete acutifrons	(Grube, 1860)	749309		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		acutifrons	
129775	Ampharete acutifrons	(Grube, 1860)	748955		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		acutifrons	
159916	Ampharete arctica	Malmgren, 1866	749324		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		arctica	
159916	Ampharete arctica	Malmgren, 1866	748970		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		arctica	
129776	Ampharete baltica	Eliason, 1955	748956		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		baltica	
129776	Ampharete baltica	Eliason, 1955	749310		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		baltica	
129778	Ampharete finmarchica	(M. Sars, 1865)	774604		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		finmarchica	
129778	Ampharete finmarchica	(M. Sars, 1865)	749311		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		finmarchica	
129778	Ampharete finmarchica	(M. Sars, 1865)	748957		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		finmarchica	
129779	Ampharete goesi	Malmgren, 1866	748958		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		goesi	
129779	Ampharete goesi	Malmgren, 1866	749312		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Ampharete		goesi	
129784	Amphicteis gunneri	(M. Sars, 1835)	749313		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amphicteis		gunneri	
129784	Amphicteis gunneri	(M. Sars, 1835)	748959		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Amphicteis		gunneri	
101964	Amphilochopsis hamatus	Stephensen, 1925	774255		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Amphilochidae	Amphilochopsis		hamatus	
125064	Amphipholis squamata	(Delle Chiaje, 1828)	749244		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphipholis		squamata	
125064	Amphipholis squamata	(Delle Chiaje, 1828)	749598		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphipholis		squamata	
125066	Amphipholis torelli	Ljungman, 1872	774518		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphipholis		torelli	
158025	Amphiporeia lawrenciana	Shoemaker, 1929	774985		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Bathyporeiidae	Amphiporeia		lawrenciana	
122645	Amphiporus angulatus	(Müller, 1774)	774480		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		angulatus	
122645	Amphiporus angulatus	(Müller, 1774)	769309		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		angulatus	
122666	Amphiporus lactifloreus	(Johnston, 1828)	774481		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		lactifloreus	
122666	Amphiporus lactifloreus	(Johnston, 1828)	769310		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Nemertea	Enopla	Monostilifera	Amphiporidae	Amphiporus		lactifloreus	
131474	Amphitrite cirrata	Müller, 1776	774717		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
131474	Amphitrite cirrata	Müller, 1776	749450		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
131474	Amphitrite cirrata	Müller, 1776	769458		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
131474	Amphitrite cirrata	Müller, 1776	749096		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		cirrata	
155162	Amphitrite figulus	(Dalyell, 1853)	774895		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		figulus	
155107	Amphitrite johnstoni	Malmgren, 1865	774894		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		johnstoni	
157166	Amphitrite ornata	(Leidy, 1855)	769635		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Amphitrite		ornata	
125100	Amphiura sundevalli	(Müller & Troschel, 1842)	774519		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura		sundevalli	
125100	Amphiura sundevalli	(Müller & Troschel, 1842)	749599		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura		sundevalli	
125100	Amphiura sundevalli	(Müller & Troschel, 1842)	749245		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Amphiuridae	Amphiura		sundevalli	
149533	Amphora coffeaeformis	(C.Agardh) Kützing, 1844	614335			Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	Catenulaceae	Amphora		coffeaeformis	
158026	Ampithoe longimana	Smith, 1873	774986		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Ampithoidae	Ampithoe		longimana	
126757	Anarhichas denticulatus	Krøyer, 1845	774555		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		denticulatus	
126757	Anarhichas denticulatus	Krøyer, 1845	659409		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		denticulatus	
126758	Anarhichas lupus	Linnaeus, 1758	659410		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		lupus	
126758	Anarhichas lupus	Linnaeus, 1758	774556		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		lupus	
126759	Anarhichas minor	Olafsen, 1772	774557		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		minor	
126759	Anarhichas minor	Olafsen, 1772	659411		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Perciformes	Anarhichadidae	Anarhichas		minor	
130695	Ancistrosyllis groenlandica	McIntosh, 1879	749410		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Pilargidae	Ancistrosyllis		groenlandica	
